image,pred,gt,n_raw,dropped_border,duplicates_removed,n_tiles,latency_infer_ms,latency_merge_ms,session,arm
20150921_131833_image336.png,31,24,32,0,1,1,20.547000653110445,0.8634999976493418,20150921_131833,B_full1280
20150921_131833_image341.png,36,22,36,0,0,1,20.444999462924898,1.0074999881908298,20150921_131833,B_full1280
20150921_131833_image346.png,42,29,45,0,3,1,20.208999942056835,1.1747999815270305,20150921_131833,B_full1280
20150921_131833_image351.png,49,30,51,0,2,1,20.76919969636947,1.3834999990649521,20150921_131833,B_full1280
20150921_131833_image356.png,38,29,41,0,3,1,20.947000013664365,1.5558999730274081,20150921_131833,B_full1280
20150921_131833_image36.png,31,26,33,0,2,1,20.871200604364276,0.7920999778434634,20150921_131833,B_full1280
20150921_131833_image366.png,42,31,43,0,1,1,22.16560040973127,1.1040999670512974,20150921_131833,B_full1280
20150921_131833_image371.png,45,41,48,0,3,1,21.0444001480937,1.1486999574117362,20150921_131833,B_full1280
20150921_131833_image381.png,43,37,44,0,1,1,20.359299313277006,0.9809999610297382,20150921_131833,B_full1280
20150921_131833_image386.png,41,30,43,0,2,1,20.595900683663785,1.0429000249132514,20150921_131833,B_full1280
20150921_131833_image391.png,55,30,55,0,0,1,20.813400065526366,1.4070000033825636,20150921_131833,B_full1280
20150921_131833_image396.png,54,32,56,0,2,1,21.325099164620042,1.423700014129281,20150921_131833,B_full1280
20150921_131833_image401.png,52,31,54,0,2,1,21.200799718499184,1.5193999861367047,20150921_131833,B_full1280
20150921_131833_image406.png,50,38,56,0,6,1,20.368699546903372,1.256599964108318,20150921_131833,B_full1280
20150921_131833_image41.png,27,20,28,0,1,1,22.365600366145372,0.8796000038273633,20150921_131833,B_full1280
20150921_131833_image411.png,48,39,50,0,2,1,21.728199313394725,1.1866000131703913,20150921_131833,B_full1280
20150921_131833_image416.png,47,36,48,0,1,1,21.343200460076332,1.1060999822802842,20150921_131833,B_full1280
20150921_131833_image421.png,54,44,58,0,4,1,21.035400707274675,1.5913000097498298,20150921_131833,B_full1280
20150921_131833_image431.png,58,47,63,0,5,1,22.014599159359932,1.3862000196240842,20150921_131833,B_full1280
20150921_131833_image436.png,54,45,59,0,5,1,22.10779983829707,1.3953999732621014,20150921_131833,B_full1280
20150921_131833_image446.png,48,48,52,0,4,1,21.71269938815385,1.3476000167429447,20150921_131833,B_full1280
20150921_131833_image451.png,56,49,58,0,2,1,21.347700448706746,1.416900020558387,20150921_131833,B_full1280
20150921_131833_image46.png,33,23,33,0,0,1,22.529900724068284,0.812700018286705,20150921_131833,B_full1280
20150921_131833_image466.png,57,55,62,0,5,1,22.131199478171766,1.4307999517768621,20150921_131833,B_full1280
20150921_131833_image471.png,66,56,67,0,1,1,20.590800466947258,1.8934999825432897,20150921_131833,B_full1280
20150921_131833_image51.png,42,23,44,0,2,1,21.312800044193864,1.0995000484399498,20150921_131833,B_full1280
20150921_131833_image511.png,63,51,69,0,6,1,21.655100168660283,1.589599996805191,20150921_131833,B_full1280
20150921_131833_image516.png,68,53,74,0,6,1,21.516800521872938,2.959500008728355,20150921_131833,B_full1280
20150921_131833_image521.png,62,56,65,0,3,1,21.14449968189001,1.7419999931007624,20150921_131833,B_full1280
20150921_131833_image526.png,55,56,60,0,5,1,20.42950008623302,1.632500032428652,20150921_131833,B_full1280
20150921_131833_image536.png,67,60,71,0,4,1,21.332899123430252,1.7740000039339066,20150921_131833,B_full1280
20150921_131833_image541.png,74,60,76,0,2,1,20.755600832402706,2.1630999981425703,20150921_131833,B_full1280
20150921_131833_image546.png,71,59,78,0,7,1,21.220100711099803,1.7855000332929194,20150921_131833,B_full1280
20150921_131833_image56.png,39,26,41,0,2,1,21.337500479072332,0.9720000089146197,20150921_131833,B_full1280
20150921_131833_image6.png,25,25,26,0,1,1,21.86840085685253,0.6900000153109431,20150921_131833,B_full1280
20150921_131833_image61.png,42,23,43,0,1,1,23.268199156969786,0.9860999998636544,20150921_131833,B_full1280
20150921_131833_image66.png,27,23,31,0,4,1,21.46060022432357,1.4462000108323991,20150921_131833,B_full1280
20150921_131833_image71.png,27,24,27,0,0,1,21.36360063403845,0.6549999816343188,20150921_131833,B_full1280
20150921_131833_image76.png,25,23,26,0,1,1,22.07619916461408,0.5784999812021852,20150921_131833,B_full1280
20150921_131833_image81.png,30,24,32,0,2,1,21.626100569963455,0.705299957189709,20150921_131833,B_full1280
20150921_131833_image86.png,30,23,30,0,0,1,20.817400021478534,0.7751999655738473,20150921_131833,B_full1280
20150921_131833_image91.png,33,19,33,0,0,1,21.42459953390062,0.9041000157594681,20150921_131833,B_full1280
20150921_131833_image96.png,41,22,41,0,0,1,21.337099952623248,1.2310000020079315,20150921_131833,B_full1280
20150921_132038_image1.png,48,29,49,0,1,1,21.801099570468068,1.1660000309348106,20150921_132038,B_full1280
20150921_132038_image1001.png,29,15,29,0,0,1,20.990499276667833,0.700599979609251,20150921_132038,B_full1280
20150921_132038_image1006.png,32,16,32,0,0,1,20.23950063623488,0.8515999652445316,20150921_132038,B_full1280
20150921_132038_image101.png,87,70,89,0,2,1,21.29360013268888,2.7129999944008887,20150921_132038,B_full1280
20150921_132038_image1011.png,32,14,32,0,0,1,20.773500755429268,0.8196000126190484,20150921_132038,B_full1280
20150921_132038_image1056.png,36,13,41,0,5,1,21.288100158795714,0.8569000056013465,20150921_132038,B_full1280
20150921_132038_image106.png,92,73,94,0,2,1,20.97299988567829,2.1781999967060983,20150921_132038,B_full1280
20150921_132038_image1076.png,34,13,36,0,2,1,20.417000129818916,0.7995000341907144,20150921_132038,B_full1280
20150921_132038_image11.png,45,33,47,0,2,1,21.07450051046908,0.999600044451654,20150921_132038,B_full1280
20150921_132038_image1101.png,27,17,28,0,1,1,20.811200058087707,0.9917999850586057,20150921_132038,B_full1280
20150921_132038_image111.png,103,76,105,0,2,1,19.915500413626432,2.4132999824360013,20150921_132038,B_full1280
20150921_132038_image116.png,114,76,115,0,1,1,20.20710048871115,3.214100026525557,20150921_132038,B_full1280
20150921_132038_image1161.png,34,9,35,0,1,1,20.33680048212409,1.0334000107832253,20150921_132038,B_full1280
20150921_132038_image1191.png,40,5,40,0,0,1,20.33260077983141,0.979500007815659,20150921_132038,B_full1280
20150921_132038_image1196.png,44,8,47,0,3,1,21.138400811702013,1.0259999544359744,20150921_132038,B_full1280
20150921_132038_image1206.png,47,6,48,0,1,1,20.69619918987155,1.1408000136725605,20150921_132038,B_full1280
20150921_132038_image121.png,127,74,134,0,7,1,31.241799583658576,3.496800025459379,20150921_132038,B_full1280
20150921_132038_image1241.png,18,6,18,0,0,1,20.39409939199686,0.5913999630138278,20150921_132038,B_full1280
20150921_132038_image1256.png,16,8,18,0,2,1,20.040400399826467,0.45089999912306666,20150921_132038,B_full1280
20150921_132038_image126.png,95,70,99,0,4,1,20.83339973911643,2.6934000197798014,20150921_132038,B_full1280
20150921_132038_image1306.png,12,11,14,0,2,1,20.9448997490108,0.33220002660527825,20150921_132038,B_full1280
20150921_132038_image131.png,93,68,99,0,6,1,21.54079989157617,2.5693000061437488,20150921_132038,B_full1280
20150921_132038_image136.png,102,67,104,0,2,1,20.094399908557534,3.285400045569986,20150921_132038,B_full1280
20150921_132038_image1371.png,34,26,36,0,2,1,21.14960049279034,0.9477999992668629,20150921_132038,B_full1280
20150921_132038_image1386.png,35,25,35,0,0,1,20.739699540659785,1.0685999877750874,20150921_132038,B_full1280
20150921_132038_image141.png,97,70,102,0,5,1,20.36600061878562,2.5399999576620758,20150921_132038,B_full1280
20150921_132038_image1441.png,18,9,19,0,1,1,20.455999694764614,0.487400044221431,20150921_132038,B_full1280
20150921_132038_image1446.png,15,9,16,0,1,1,21.876399761997163,0.42559998109936714,20150921_132038,B_full1280
20150921_132038_image146.png,101,76,106,0,5,1,20.802399243228137,2.7595999999903142,20150921_132038,B_full1280
20150921_132038_image151.png,100,86,103,0,3,1,21.95979941636324,2.505200041923672,20150921_132038,B_full1280
20150921_132038_image156.png,75,71,81,0,6,1,22.005399733781815,1.755200035404414,20150921_132038,B_full1280
20150921_132038_image16.png,45,32,47,0,2,1,20.34160020761192,1.602599979378283,20150921_132038,B_full1280
20150921_132038_image161.png,91,66,92,0,1,1,20.38410029001534,2.279300009831786,20150921_132038,B_full1280
20150921_132038_image166.png,71,82,73,0,2,1,21.113400624133646,1.8155000288970768,20150921_132038,B_full1280
20150921_132038_image171.png,90,66,93,0,3,1,20.80939979851246,2.4927000049501657,20150921_132038,B_full1280
20150921_132038_image176.png,104,71,108,0,4,1,20.760800821706653,3.943099989555776,20150921_132038,B_full1280
20150921_132038_image21.png,44,30,49,0,5,1,20.888399444520473,1.0031000128947198,20150921_132038,B_full1280
20150921_132038_image26.png,41,29,44,0,3,1,21.22349906153977,0.888700014911592,20150921_132038,B_full1280
20150921_132038_image261.png,48,37,51,0,3,1,20.881699208170176,1.1987999896518886,20150921_132038,B_full1280
20150921_132038_image266.png,49,33,51,0,2,1,20.76320052333176,1.1520000407472253,20150921_132038,B_full1280
20150921_132038_image271.png,54,37,56,0,2,1,21.401399912312627,1.3614000054076314,20150921_132038,B_full1280
20150921_132038_image276.png,60,40,63,0,3,1,20.875700917094946,1.4767000102438033,20150921_132038,B_full1280
20150921_132038_image281.png,53,38,56,0,3,1,24.39620050508529,1.2712999596260488,20150921_132038,B_full1280
20150921_132038_image286.png,59,37,63,0,4,1,21.824500000104308,1.385499956086278,20150921_132038,B_full1280
20150921_132038_image31.png,47,30,47,0,0,1,20.449499970301986,1.2132000410929322,20150921_132038,B_full1280
20150921_132038_image336.png,60,39,64,0,4,1,21.29790035635233,2.071700000669807,20150921_132038,B_full1280
20150921_132038_image341.png,75,50,78,0,3,1,21.354099311865866,1.8492999952286482,20150921_132038,B_full1280
20150921_132038_image36.png,46,30,49,0,3,1,20.454399978742003,1.6855000285431743,20150921_132038,B_full1280
20150921_132038_image361.png,73,66,78,0,5,1,20.20419968990609,2.115999988745898,20150921_132038,B_full1280
20150921_132038_image391.png,93,72,95,0,2,1,20.46760043874383,2.4585999781265855,20150921_132038,B_full1280
20150921_132038_image41.png,44,30,45,0,1,1,20.20349995046854,1.1738999746739864,20150921_132038,B_full1280
20150921_132038_image431.png,69,62,75,0,6,1,21.35119935311377,2.044699969701469,20150921_132038,B_full1280
20150921_132038_image46.png,42,29,43,0,1,1,20.217899390496314,1.0301999864168465,20150921_132038,B_full1280
20150921_132038_image496.png,53,27,55,0,2,1,20.462299089878798,2.1326999994926155,20150921_132038,B_full1280
20150921_132038_image51.png,43,30,46,0,3,1,22.08970072027296,1.1813999735750258,20150921_132038,B_full1280
20150921_132038_image551.png,65,36,67,0,2,1,20.180800354108214,1.8600999610498548,20150921_132038,B_full1280
20150921_132038_image56.png,48,31,50,0,2,1,21.107600945979357,1.157499966211617,20150921_132038,B_full1280
20150921_132038_image6.png,46,32,47,0,1,1,20.224999617785215,1.0801999596878886,20150921_132038,B_full1280
20150921_132038_image61.png,54,34,58,0,4,1,20.16569929663092,1.3354999828152359,20150921_132038,B_full1280
20150921_132038_image636.png,69,43,73,0,4,1,21.39699994213879,1.7282000044360757,20150921_132038,B_full1280
20150921_132038_image66.png,49,30,52,0,3,1,20.469000175595284,1.2111000251024961,20150921_132038,B_full1280
20150921_132038_image666.png,54,30,59,0,5,1,20.391499975696206,1.3250000192783773,20150921_132038,B_full1280
20150921_132038_image686.png,43,24,46,0,3,1,21.15289993584156,1.3015999575145543,20150921_132038,B_full1280
20150921_132038_image71.png,55,45,58,0,3,1,21.02659908682108,1.4127999893389642,20150921_132038,B_full1280
20150921_132038_image76.png,48,44,51,0,3,1,21.125800567679107,1.2814000365324318,20150921_132038,B_full1280
20150921_132038_image796.png,58,28,61,0,3,1,22.509200007654727,1.5631999704055488,20150921_132038,B_full1280
20150921_132038_image81.png,47,36,48,0,1,1,21.24679921194911,1.2345999712124467,20150921_132038,B_full1280
20150921_132038_image856.png,30,15,32,0,2,1,20.56989946588874,1.4139999984763563,20150921_132038,B_full1280
20150921_132038_image86.png,57,40,61,0,4,1,20.250799229368567,1.5531000099144876,20150921_132038,B_full1280
20150921_132038_image871.png,34,13,36,0,2,1,21.1396008040756,0.8265000069513917,20150921_132038,B_full1280
20150921_132038_image891.png,29,12,30,0,1,1,21.1764995357953,0.6987000233493745,20150921_132038,B_full1280
20150921_132038_image896.png,30,9,30,0,0,1,20.534300428815186,0.7912999717518687,20150921_132038,B_full1280
20150921_132038_image901.png,21,7,24,0,3,1,20.566000849939883,0.5139999557286501,20150921_132038,B_full1280
20150921_132038_image906.png,17,5,17,0,0,1,20.021999397315085,0.4480999778024852,20150921_132038,B_full1280
20150921_132038_image91.png,67,41,69,0,2,1,21.160600177012384,2.069600042887032,20150921_132038,B_full1280
20150921_132038_image911.png,35,6,37,0,2,1,21.80879980325699,0.8982999715954065,20150921_132038,B_full1280
20150921_132038_image916.png,30,6,30,0,0,1,20.775699358433485,0.6337999948300421,20150921_132038,B_full1280
20150921_132038_image921.png,45,10,47,0,2,1,20.57810052484274,1.1855000047944486,20150921_132038,B_full1280
20150921_132038_image926.png,51,10,52,0,1,1,22.199000012129545,1.305999991018325,20150921_132038,B_full1280
20150921_132038_image931.png,40,11,40,0,0,1,20.174699298106134,0.8951000054366887,20150921_132038,B_full1280
20150921_132038_image96.png,65,52,68,0,3,1,20.149899647571146,1.8246000399813056,20150921_132038,B_full1280
20150921_132038_image971.png,31,16,34,0,3,1,20.734999838285148,0.7909000269137323,20150921_132038,B_full1280
20150921_132038_image996.png,40,12,43,0,3,1,21.974699350073934,0.978600000962615,20150921_132038,B_full1280
20150919_174151_image1.png,8,95,25,0,17,6,56.348300863057375,0.36619999445974827,20150919_174151,C_tile640
20150919_174151_image101.png,3,102,7,0,4,6,53.71340178325772,0.13010000111535192,20150919_174151,C_tile640
20150919_174151_image106.png,4,99,11,0,7,6,55.44690149649978,0.11640001321211457,20150919_174151,C_tile640
20150919_174151_image11.png,13,105,32,0,19,6,58.075301472097635,0.4325000336393714,20150919_174151,C_tile640
20150919_174151_image111.png,8,114,22,0,14,6,55.052299942821264,0.24690001737326384,20150919_174151,C_tile640
20150919_174151_image116.png,11,106,25,0,14,6,54.757398538291454,0.32130000181496143,20150919_174151,C_tile640
20150919_174151_image121.png,12,117,23,0,11,6,56.88080094009638,0.33740000799298286,20150919_174151,C_tile640
20150919_174151_image126.png,8,107,15,0,7,6,53.809799361974,0.32480002846568823,20150919_174151,C_tile640
20150919_174151_image131.png,11,111,21,0,10,6,54.96340099722147,0.27820002287626266,20150919_174151,C_tile640
20150919_174151_image136.png,10,121,20,0,10,6,54.448999021202326,0.2587999915704131,20150919_174151,C_tile640
20150919_174151_image141.png,9,119,15,0,6,6,53.64399981498718,0.2324000233784318,20150919_174151,C_tile640
20150919_174151_image146.png,8,113,11,0,3,6,56.316100999712944,0.1981999957934022,20150919_174151,C_tile640
20150919_174151_image151.png,10,118,15,0,5,6,55.08129847049713,0.2530000056140125,20150919_174151,C_tile640
20150919_174151_image156.png,11,114,16,0,5,6,53.337500870227814,0.24730002041906118,20150919_174151,C_tile640
20150919_174151_image16.png,14,96,30,0,16,6,54.57619959115982,0.4013000288978219,20150919_174151,C_tile640
20150919_174151_image161.png,12,123,17,0,5,6,58.33159928768873,0.33359997905790806,20150919_174151,C_tile640
20150919_174151_image166.png,11,117,20,0,9,6,52.90080088749528,0.3418999840505421,20150919_174151,C_tile640
20150919_174151_image171.png,11,116,21,0,10,6,57.90629977360368,0.2880000392906368,20150919_174151,C_tile640
20150919_174151_image176.png,6,104,12,0,6,6,53.394298169761896,0.23180001880973577,20150919_174151,C_tile640
20150919_174151_image181.png,7,101,12,0,5,6,54.17709915712476,0.19149994477629662,20150919_174151,C_tile640
20150919_174151_image186.png,15,100,26,0,11,6,57.91659890860319,0.3524000057950616,20150919_174151,C_tile640
20150919_174151_image191.png,9,100,15,0,6,6,54.87290183827281,0.23930001771077514,20150919_174151,C_tile640
20150919_174151_image196.png,7,98,12,0,5,6,52.09109869599342,0.1650999765843153,20150919_174151,C_tile640
20150919_174151_image201.png,5,96,10,0,5,6,55.53709915652871,0.15440001152455807,20150919_174151,C_tile640
20150919_174151_image206.png,3,98,4,0,1,6,54.39859925955534,0.11010002344846725,20150919_174151,C_tile640
20150919_174151_image21.png,13,100,33,0,20,6,55.65909864380956,0.33190002432093024,20150919_174151,C_tile640
20150919_174151_image211.png,2,93,3,0,1,6,54.993100471794605,0.07729994831606746,20150919_174151,C_tile640
20150919_174151_image216.png,2,94,4,0,2,6,57.11399917304516,0.10990002192556858,20150919_174151,C_tile640
20150919_174151_image221.png,0,88,0,0,0,6,52.99639854580164,0.2989000058732927,20150919_174151,C_tile640
20150919_174151_image226.png,2,98,3,0,1,6,60.408300280570984,0.06659998325631022,20150919_174151,C_tile640
20150919_174151_image231.png,2,101,2,0,0,6,55.16160114482045,0.05319999763742089,20150919_174151,C_tile640
20150919_174151_image236.png,2,97,3,0,1,6,53.80550158023834,0.07720000576227903,20150919_174151,C_tile640
20150919_174151_image241.png,3,97,3,0,0,6,56.39079900458455,0.09210000280290842,20150919_174151,C_tile640
20150919_174151_image26.png,13,102,31,0,18,6,55.539198376238346,0.568399962503463,20150919_174151,C_tile640
20150919_174151_image286.png,1,94,1,0,0,6,54.078701704740524,0.052499992307275534,20150919_174151,C_tile640
20150919_174151_image301.png,2,109,5,0,3,6,55.62060046568513,0.08200004231184721,20150919_174151,C_tile640
20150919_174151_image31.png,7,99,17,0,10,6,53.681600984185934,0.16259995754808187,20150919_174151,C_tile640
20150919_174151_image36.png,11,94,20,0,9,6,53.51950065046549,0.2837000065483153,20150919_174151,C_tile640
20150919_174151_image361.png,1,73,1,0,0,6,53.45029930770397,0.0391000066883862,20150919_174151,C_tile640
20150919_174151_image381.png,3,85,4,0,1,6,52.84589974582195,0.08859997615218163,20150919_174151,C_tile640
20150919_174151_image41.png,9,99,25,0,16,6,58.300901021808386,0.27459999546408653,20150919_174151,C_tile640
20150919_174151_image411.png,2,84,6,0,4,6,54.2495988085866,0.26709999656304717,20150919_174151,C_tile640
20150919_174151_image431.png,7,94,11,0,4,6,54.44899905472994,0.18319999799132347,20150919_174151,C_tile640
20150919_174151_image46.png,8,97,24,0,16,6,53.146201469004154,0.2465000143274665,20150919_174151,C_tile640
20150919_174151_image471.png,7,92,11,0,4,6,54.83830089867115,0.18850003834813833,20150919_174151,C_tile640
20150919_174151_image496.png,9,81,13,0,4,6,55.66280138120055,0.22159999934956431,20150919_174151,C_tile640
20150919_174151_image51.png,12,116,24,0,12,6,55.412900257855654,0.29389996780082583,20150919_174151,C_tile640
20150919_174151_image56.png,10,108,13,0,3,6,57.398598443716764,0.29289996018633246,20150919_174151,C_tile640
20150919_174151_image6.png,19,95,40,0,21,6,56.28370028361678,0.5014999769628048,20150919_174151,C_tile640
20150919_174151_image601.png,9,78,18,0,9,6,53.89479846507311,0.2542000147514045,20150919_174151,C_tile640
20150919_174151_image61.png,8,107,14,0,6,6,57.43490021675825,0.2164000179618597,20150919_174151,C_tile640
20150919_174151_image621.png,9,87,13,0,4,6,56.72149892523885,0.23389997659251094,20150919_174151,C_tile640
20150919_174151_image641.png,2,89,3,0,1,6,53.131299898028374,0.06919994484633207,20150919_174151,C_tile640
20150919_174151_image656.png,1,61,2,0,1,6,54.63749847188592,0.06360001862049103,20150919_174151,C_tile640
20150919_174151_image66.png,3,108,6,0,3,6,54.70529900863767,0.12580002658069134,20150919_174151,C_tile640
20150919_174151_image676.png,1,75,1,0,0,6,55.2579998485744,0.04610000178217888,20150919_174151,C_tile640
20150919_174151_image71.png,2,101,5,0,3,6,55.77330144494772,0.06340001709759235,20150919_174151,C_tile640
20150919_174151_image736.png,0,66,0,0,0,6,53.596098102629185,0.025100016500800848,20150919_174151,C_tile640
20150919_174151_image741.png,2,62,3,0,1,6,53.74950019642711,0.07319997530430555,20150919_174151,C_tile640
20150919_174151_image76.png,10,104,15,0,5,6,56.460600927472115,0.22499996703118086,20150919_174151,C_tile640
20150919_174151_image806.png,1,65,1,0,0,6,55.72800135985017,0.04240003181621432,20150919_174151,C_tile640
20150919_174151_image81.png,4,96,5,0,1,6,56.702298529446125,0.09200000204145908,20150919_174151,C_tile640
20150919_174151_image856.png,4,86,9,0,5,6,53.199201479554176,0.12079998850822449,20150919_174151,C_tile640
20150919_174151_image86.png,2,101,2,0,0,6,55.78200003132224,0.053499999921768904,20150919_174151,C_tile640
20150919_174151_image91.png,5,105,8,0,3,6,53.63950174674392,0.13479997869580984,20150919_174151,C_tile640
20150919_174151_image96.png,2,101,2,0,0,6,56.334800373762846,0.0564999645575881,20150919_174151,C_tile640
20150919_174730_image1.png,18,33,40,0,22,6,54.97010084241629,0.44519995572045445,20150919_174730,C_tile640
20150919_174730_image101.png,4,8,7,0,3,6,56.12139938771725,0.13569998554885387,20150919_174730,C_tile640
20150919_174730_image1046.png,33,88,77,0,44,6,54.21349922195077,0.9183000074699521,20150919_174730,C_tile640
20150919_174730_image106.png,5,6,11,0,6,6,54.764098811894655,0.19240000983700156,20150919_174730,C_tile640
20150919_174730_image11.png,18,31,39,0,21,6,53.97139923274517,0.48909999895840883,20150919_174730,C_tile640
20150919_174730_image111.png,7,8,15,0,8,6,56.14270147681236,0.20290003158152103,20150919_174730,C_tile640
20150919_174730_image1146.png,36,107,73,0,37,6,54.49459860473871,0.9206999675370753,20150919_174730,C_tile640
20150919_174730_image116.png,6,8,16,0,10,6,57.049001067876816,0.16340002184733748,20150919_174730,C_tile640
20150919_174730_image121.png,6,8,18,0,12,6,53.80530020594597,0.1639999682083726,20150919_174730,C_tile640
20150919_174730_image126.png,6,9,13,0,7,6,53.086301419883966,0.14350004494190216,20150919_174730,C_tile640
20150919_174730_image131.png,8,10,18,0,10,6,54.078000117093325,0.208800018299371,20150919_174730,C_tile640
20150919_174730_image1331.png,43,82,86,0,43,6,55.762198220938444,1.0084999958053231,20150919_174730,C_tile640
20150919_174730_image136.png,4,11,10,0,6,6,55.575199604034424,0.25589996948838234,20150919_174730,C_tile640
20150919_174730_image141.png,3,12,6,0,3,6,54.10730026289821,0.1134999911300838,20150919_174730,C_tile640
20150919_174730_image146.png,9,12,20,0,11,6,54.94400179758668,0.27950003277510405,20150919_174730,C_tile640
20150919_174730_image151.png,7,14,21,0,14,6,56.33699871599674,0.20940002286806703,20150919_174730,C_tile640
20150919_174730_image156.png,8,11,19,0,11,6,54.161198396235704,0.20949996542185545,20150919_174730,C_tile640
20150919_174730_image16.png,18,30,38,0,20,6,55.32589850202203,0.5843000253662467,20150919_174730,C_tile640
20150919_174730_image161.png,6,11,13,0,7,6,56.330598186701536,0.17149996710941195,20150919_174730,C_tile640
20150919_174730_image166.png,7,10,19,0,12,6,53.69400070607662,0.16930000856518745,20150919_174730,C_tile640
20150919_174730_image171.png,5,9,15,0,10,6,54.11400159075856,0.14760001795366406,20150919_174730,C_tile640
20150919_174730_image176.png,5,9,16,0,11,6,57.35240053758025,0.16519997734576464,20150919_174730,C_tile640
20150919_174730_image181.png,8,8,22,0,14,6,54.39489820599556,0.21009996999055147,20150919_174730,C_tile640
20150919_174730_image186.png,4,7,13,0,9,6,53.977500554174185,0.11609995272010565,20150919_174730,C_tile640
20150919_174730_image191.png,8,8,20,0,12,6,56.92550130560994,0.20030001178383827,20150919_174730,C_tile640
20150919_174730_image196.png,5,7,14,0,9,6,55.045501351356506,0.13670005137100816,20150919_174730,C_tile640
20150919_174730_image201.png,7,7,16,0,9,6,54.812999088317156,0.16609998419880867,20150919_174730,C_tile640
20150919_174730_image206.png,6,7,13,0,7,6,56.56499878689647,0.14540000120177865,20150919_174730,C_tile640
20150919_174730_image21.png,16,29,34,0,18,6,53.41900161281228,0.41280000004917383,20150919_174730,C_tile640
20150919_174730_image211.png,8,9,20,0,12,6,53.598399221897125,0.26920001255348325,20150919_174730,C_tile640
20150919_174730_image216.png,4,6,15,0,11,6,53.215198155492544,0.18969998927786946,20150919_174730,C_tile640
20150919_174730_image221.png,4,6,11,0,7,6,54.978401388973,0.10820000898092985,20150919_174730,C_tile640
20150919_174730_image226.png,4,6,12,0,8,6,57.53940000012517,0.12779998360201716,20150919_174730,C_tile640
20150919_174730_image231.png,4,4,8,0,4,6,55.5760014988482,0.10939995991066098,20150919_174730,C_tile640
20150919_174730_image236.png,1,3,1,0,0,6,54.29170165583491,0.03250001464039087,20150919_174730,C_tile640
20150919_174730_image241.png,2,2,5,0,3,6,54.99170137196779,0.05560001591220498,20150919_174730,C_tile640
20150919_174730_image246.png,1,1,2,0,1,6,54.41010111197829,0.04880002234131098,20150919_174730,C_tile640
20150919_174730_image251.png,0,1,0,0,0,6,57.8143006041646,0.037299992982298136,20150919_174730,C_tile640
20150919_174730_image256.png,1,5,1,0,0,6,55.32450096309185,0.031000003218650818,20150919_174730,C_tile640
20150919_174730_image26.png,12,30,21,0,9,6,56.046898894011974,0.27739995857700706,20150919_174730,C_tile640
20150919_174730_image261.png,2,7,2,0,0,6,53.77699866145849,0.05520001286640763,20150919_174730,C_tile640
20150919_174730_image266.png,4,14,8,0,4,6,53.70209929347038,0.12059998698532581,20150919_174730,C_tile640
20150919_174730_image271.png,5,17,10,0,5,6,55.53760140016675,0.14079996617510915,20150919_174730,C_tile640
20150919_174730_image276.png,3,14,3,0,0,6,52.83310034126043,0.07740000728517771,20150919_174730,C_tile640
20150919_174730_image286.png,1,16,2,0,1,6,56.760498493909836,0.04950002767145634,20150919_174730,C_tile640
20150919_174730_image296.png,6,20,8,0,2,6,54.27320037782192,0.146100006531924,20150919_174730,C_tile640
20150919_174730_image301.png,11,23,18,0,7,6,56.11939827352762,0.27269998099654913,20150919_174730,C_tile640
20150919_174730_image306.png,7,24,12,0,5,6,54.32389988750219,0.18269999418407679,20150919_174730,C_tile640
20150919_174730_image31.png,10,21,22,0,12,6,56.112099677324295,0.29399996856227517,20150919_174730,C_tile640
20150919_174730_image321.png,5,32,10,0,5,6,55.00410018116236,0.16730005154386163,20150919_174730,C_tile640
20150919_174730_image331.png,10,35,21,0,11,6,54.697899114340544,0.2931999624706805,20150919_174730,C_tile640
20150919_174730_image341.png,8,36,18,0,10,6,55.250598546117544,0.4332999815233052,20150919_174730,C_tile640
20150919_174730_image351.png,7,34,10,0,3,6,53.51490066573024,0.2072000061161816,20150919_174730,C_tile640
20150919_174730_image356.png,11,40,21,0,10,6,59.4580992795527,0.2762000076472759,20150919_174730,C_tile640
20150919_174730_image36.png,7,17,11,0,4,6,53.910400573164225,0.17630000365898013,20150919_174730,C_tile640
20150919_174730_image376.png,22,39,45,0,23,6,54.92630049213767,0.5344999954104424,20150919_174730,C_tile640
20150919_174730_image386.png,12,56,21,0,9,6,55.09069899469614,0.31640002271160483,20150919_174730,C_tile640
20150919_174730_image396.png,12,47,29,0,17,6,57.17189835384488,0.6965999491512775,20150919_174730,C_tile640
20150919_174730_image41.png,4,16,6,0,2,6,54.75279853492975,0.12919999426230788,20150919_174730,C_tile640
20150919_174730_image411.png,14,48,29,0,15,6,53.39859897643328,0.3359000547789037,20150919_174730,C_tile640
20150919_174730_image426.png,14,47,24,0,10,6,56.45270038023591,0.31540001509711146,20150919_174730,C_tile640
20150919_174730_image436.png,20,45,39,0,19,6,55.24090104177594,0.47479994827881455,20150919_174730,C_tile640
20150919_174730_image441.png,21,49,46,0,25,6,53.9803019054234,0.49759994726628065,20150919_174730,C_tile640
20150919_174730_image456.png,17,35,43,0,26,6,57.523001711815596,0.4632999771274626,20150919_174730,C_tile640
20150919_174730_image46.png,4,12,6,0,2,6,54.06399878114462,0.13080000644549727,20150919_174730,C_tile640
20150919_174730_image471.png,21,51,41,0,20,6,55.34770069271326,0.5373999592848122,20150919_174730,C_tile640
