image,instance_id,x0,y0,x1,y1,w,h,bbox_area,mask_area,solidity,local_density,dist_to_border,box_value,session,frame,mean_value,n_apples,detected
20150921_131346_image211.png,2,122.0,201.0,148.0,220.0,26.0,19.0,494.0,278,0.5627530217170715,4,135.0,81.81376647949219,20150921_131346,211,98.34606170654295,57,False
20150921_131346_image211.png,3,146.0,176.0,179.0,211.0,33.0,35.0,1155.0,755,0.6536796689033508,6,162.5,91.42424011230467,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,4,170.0,166.0,194.0,189.0,24.0,23.0,552.0,384,0.695652186870575,6,177.5,95.94021606445312,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,5,219.0,177.0,241.0,201.0,22.0,24.0,528.0,290,0.5492424368858337,6,189.0,165.9962158203125,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,6,229.0,181.0,260.0,209.0,31.0,28.0,868.0,396,0.45622119307518,6,195.0,173.3225860595703,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,7,234.0,218.0,271.0,255.0,37.0,37.0,1369.0,815,0.5953250527381897,7,236.5,130.1336669921875,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,8,271.0,213.0,314.0,257.0,43.0,44.0,1892.0,1374,0.726215660572052,5,235.0,155.66912841796875,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,9,183.0,300.0,204.0,337.0,21.0,37.0,777.0,470,0.6048905849456787,5,193.5,85.78764343261719,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,10,215.0,319.0,250.0,358.0,35.0,39.0,1365.0,933,0.6835165023803711,7,232.5,70.51868438720703,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,11,286.0,280.0,298.0,301.0,12.0,21.0,252.0,144,0.5714285969734192,5,290.5,113.59920501708984,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,12,250.0,317.0,281.0,361.0,31.0,44.0,1364.0,984,0.7214076519012451,9,265.5,90.09017944335938,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,13,247.0,275.0,259.0,304.0,12.0,29.0,348.0,169,0.4856321811676025,7,253.0,92.9511489868164,20150921_131346,211,98.34606170654295,57,False
20150921_131346_image211.png,14,135.0,406.0,164.0,434.0,29.0,28.0,812.0,491,0.6046798229217529,7,149.5,52.96305465698242,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,15,175.0,388.0,202.0,414.0,27.0,26.0,702.0,354,0.504273533821106,10,188.5,77.60968780517578,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,16,226.0,396.0,250.0,420.0,24.0,24.0,576.0,298,0.5173611044883728,9,238.0,81.046875,20150921_131346,211,98.34606170654295,57,False
20150921_131346_image211.png,17,274.0,387.0,296.0,412.0,22.0,25.0,550.0,331,0.6018182039260864,9,285.0,125.57090759277344,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,18,354.0,349.0,390.0,390.0,36.0,41.0,1476.0,1131,0.7662601470947266,2,348.0,174.34620666503906,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,19,305.0,395.0,321.0,426.0,16.0,31.0,496.0,385,0.7762096524238586,9,313.0,138.6915283203125,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,20,325.0,468.0,360.0,505.0,35.0,37.0,1295.0,1012,0.7814671993255615,8,342.5,112.7606201171875,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,21,636.0,382.0,657.0,412.0,21.0,30.0,630.0,464,0.7365079522132874,1,73.5,50.125396728515625,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,22,625.0,309.0,659.0,346.0,34.0,37.0,1258.0,793,0.6303656697273254,1,78.0,47.82909393310547,20150921_131346,211,98.34606170654295,57,False
20150921_131346_image211.png,23,313.0,462.0,330.0,493.0,17.0,31.0,527.0,298,0.5654649138450623,9,321.5,72.34345245361328,20150921_131346,211,98.34606170654295,57,False
20150921_131346_image211.png,24,285.0,472.0,320.0,512.0,35.0,40.0,1400.0,847,0.6050000190734863,9,302.5,71.7750015258789,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,25,251.0,414.0,291.0,458.0,40.0,44.0,1760.0,1202,0.6829545497894287,9,271.0,156.60511779785156,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,26,135.0,433.0,168.0,467.0,33.0,34.0,1122.0,735,0.6550801992416382,10,151.5,55.59447479248047,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,27,96.0,442.0,138.0,473.0,42.0,31.0,1302.0,947,0.7273425459861755,11,117.0,53.568355560302734,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,28,330.0,493.0,361.0,512.0,31.0,19.0,589.0,236,0.4006791114807129,9,345.5,111.63836669921876,20150921_131346,211,98.34606170654295,57,False
20150921_131346_image211.png,29,251.0,530.0,279.0,557.0,28.0,27.0,756.0,452,0.5978835821151733,10,265.0,43.77513122558594,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,30,313.0,542.0,326.0,555.0,13.0,13.0,169.0,112,0.6627218723297119,10,319.5,95.5976333618164,20150921_131346,211,98.34606170654295,57,False
20150921_131346_image211.png,31,331.0,549.0,344.0,562.0,13.0,13.0,169.0,113,0.668639063835144,10,337.5,120.52662658691406,20150921_131346,211,98.34606170654295,57,False
20150921_131346_image211.png,32,593.0,578.0,634.0,609.0,41.0,31.0,1271.0,808,0.635719895362854,0,106.5,51.47285461425781,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,33,340.0,632.0,379.0,677.0,39.0,45.0,1755.0,1309,0.7458689212799072,7,359.5,118.83304595947266,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,34,57.0,485.0,106.0,527.0,49.0,42.0,2058.0,1526,0.7414966225624084,10,81.5,162.17881774902344,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,35,86.0,461.0,124.0,493.0,38.0,32.0,1216.0,589,0.484375,11,105.0,70.11677551269531,20150921_131346,211,98.34606170654295,57,False
20150921_131346_image211.png,36,140.0,480.0,157.0,504.0,17.0,24.0,408.0,293,0.718137264251709,12,148.5,72.52696228027344,20150921_131346,211,98.34606170654295,57,False
20150921_131346_image211.png,37,146.0,499.0,175.0,526.0,29.0,27.0,783.0,516,0.6590038537979126,11,160.5,141.9706268310547,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,38,113.0,504.0,136.0,539.0,23.0,35.0,805.0,533,0.6621118187904358,10,124.5,56.71428680419922,20150921_131346,211,98.34606170654295,57,False
20150921_131346_image211.png,39,74.0,522.0,106.0,553.0,32.0,31.0,992.0,756,0.7620967626571655,9,90.0,52.82358932495117,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,40,82.0,551.0,107.0,574.0,25.0,23.0,575.0,385,0.6695652008056641,8,94.5,47.02434921264648,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,41,100.0,541.0,133.0,572.0,33.0,31.0,1023.0,749,0.7321603298187256,9,116.5,37.32160186767578,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,42,128.0,513.0,162.0,549.0,34.0,36.0,1224.0,851,0.6952614188194275,10,145.0,109.35457611083984,20150921_131346,211,98.34606170654295,57,False
20150921_131346_image211.png,43,222.0,595.0,251.0,622.0,29.0,27.0,783.0,590,0.7535121440887451,8,236.5,56.94508361816406,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,44,188.0,647.0,222.0,676.0,34.0,29.0,986.0,753,0.7636916637420654,5,205.0,37.31541442871094,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,45,229.0,618.0,251.0,639.0,22.0,21.0,462.0,347,0.7510822415351868,8,240.0,36.904762268066406,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,46,289.0,622.0,311.0,651.0,22.0,29.0,638.0,477,0.7476488947868347,13,300.0,147.83229064941406,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,47,291.0,581.0,318.0,611.0,27.0,30.0,810.0,427,0.5271604657173157,11,304.5,92.51851654052734,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,48,353.0,589.0,364.0,612.0,11.0,23.0,253.0,138,0.5454545617103577,8,358.5,136.97628784179688,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,49,307.0,625.0,325.0,649.0,18.0,24.0,432.0,251,0.5810185074806213,11,316.0,58.56944274902344,20150921_131346,211,98.34606170654295,57,False
20150921_131346_image211.png,50,256.0,654.0,278.0,679.0,22.0,25.0,550.0,371,0.6745454668998718,8,267.0,99.15272521972656,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,51,259.0,672.0,297.0,711.0,38.0,39.0,1482.0,831,0.5607287287712097,9,278.0,113.9966278076172,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,52,354.0,684.0,382.0,710.0,28.0,26.0,728.0,501,0.6881868243217468,6,352.0,31.11813163757324,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,53,369.0,735.0,408.0,773.0,39.0,38.0,1482.0,1169,0.7887989282608032,1,331.5,69.95748901367188,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,54,332.0,927.0,353.0,949.0,21.0,22.0,462.0,306,0.6623376607894897,2,342.0,26.452381134033203,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,55,343.0,961.0,368.0,986.0,25.0,25.0,625.0,413,0.6607999801635742,2,306.5,58.24160003662109,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image211.png,56,334.0,979.0,358.0,1010.0,24.0,31.0,744.0,443,0.5954301357269287,2,285.5,56.40053939819336,20150921_131346,211,98.34606170654295,57,False
20150921_131346_image211.png,57,523.0,751.0,555.0,770.0,32.0,19.0,608.0,406,0.6677631735801697,0,181.0,19.480262756347656,20150921_131346,211,98.34606170654295,57,True
20150921_131346_image226.png,1,8.0,149.0,59.0,201.0,51.0,52.0,2652.0,1965,0.7409502267837524,2,33.5,138.62933349609375,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,2,52.0,148.0,95.0,194.0,43.0,46.0,1978.0,1254,0.6339737176895142,4,73.5,82.9186019897461,20150921_131346,226,98.77526092529295,54,False
20150921_131346_image226.png,3,89.0,141.0,107.0,170.0,18.0,29.0,522.0,388,0.7432950139045715,5,98.0,98.04405975341795,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,4,179.0,196.0,225.0,242.0,46.0,46.0,2116.0,1784,0.8431001901626587,5,202.0,167.9432830810547,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,5,146.0,191.0,185.0,233.0,39.0,42.0,1638.0,1229,0.7503052353858948,6,165.5,124.02320098876952,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,6,126.0,139.0,162.0,183.0,36.0,44.0,1584.0,1159,0.7316918969154358,5,144.0,163.5795440673828,20150921_131346,226,98.77526092529295,54,False
20150921_131346_image226.png,7,146.0,162.0,184.0,192.0,38.0,30.0,1140.0,714,0.6263157725334167,5,165.0,173.8175506591797,20150921_131346,226,98.77526092529295,54,False
20150921_131346_image226.png,8,154.0,293.0,190.0,343.0,36.0,50.0,1800.0,1330,0.7388888597488403,5,172.0,91.52833557128906,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,9,115.0,295.0,157.0,340.0,42.0,45.0,1890.0,1172,0.6201058030128479,4,136.0,67.87566375732422,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,10,257.0,335.0,303.0,382.0,46.0,47.0,2162.0,1631,0.7543940544128418,1,280.0,169.34365844726562,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,11,208.0,376.0,244.0,415.0,36.0,39.0,1404.0,996,0.7094017267227173,6,226.0,132.21438598632812,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,12,146.0,399.0,197.0,448.0,51.0,49.0,2499.0,1745,0.6982793211936951,3,171.5,144.15565490722656,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,13,663.0,10.0,714.0,59.0,51.0,49.0,2499.0,1672,0.6690676212310791,0,31.5,95.8247299194336,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,14,682.0,238.0,717.0,263.0,35.0,25.0,875.0,649,0.7417142987251282,2,20.5,72.70056915283203,20150921_131346,226,98.77526092529295,54,False
20150921_131346_image226.png,15,670.0,259.0,718.0,300.0,48.0,41.0,1968.0,1303,0.6620935201644897,4,26.0,177.19715881347656,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,16,680.0,292.0,719.0,341.0,39.0,49.0,1911.0,1402,0.7336472868919373,4,20.5,114.11669158935548,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,17,662.0,362.0,707.0,390.0,45.0,28.0,1260.0,897,0.711904764175415,4,35.5,97.92301940917967,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,18,654.0,401.0,693.0,445.0,39.0,44.0,1716.0,1305,0.7604895234107971,2,46.5,85.74475860595703,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,19,33.0,403.0,74.0,453.0,41.0,50.0,2050.0,1677,0.8180487751960754,5,53.5,57.23170852661133,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,20,215.0,456.0,264.0,500.0,49.0,44.0,2156.0,1488,0.6901669502258301,5,239.5,99.62847900390624,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,21,223.0,530.0,256.0,561.0,33.0,31.0,1023.0,627,0.6129032373428345,7,239.5,101.9755630493164,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,22,256.0,571.0,290.0,609.0,34.0,38.0,1292.0,804,0.6222910284996033,5,273.0,130.59829711914062,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,23,245.0,623.0,291.0,674.0,46.0,51.0,2346.0,1665,0.709718644618988,7,268.0,108.7254867553711,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,24,187.0,564.0,219.0,604.0,32.0,40.0,1280.0,1141,0.891406238079071,8,203.0,111.109375,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,25,175.0,610.0,215.0,648.0,40.0,38.0,1520.0,896,0.5894736647605896,10,195.0,125.40196990966795,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,26,3.0,419.0,50.0,461.0,47.0,42.0,1974.0,1273,0.6448835134506226,6,26.5,49.54559326171875,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,27,36.0,498.0,72.0,537.0,36.0,39.0,1404.0,976,0.6951566934585571,8,54.0,112.91168212890624,20150921_131346,226,98.77526092529295,54,False
20150921_131346_image226.png,28,16.0,492.0,39.0,527.0,23.0,35.0,805.0,496,0.6161490678787231,8,27.5,50.33292007446289,20150921_131346,226,98.77526092529295,54,False
20150921_131346_image226.png,29,1.0,502.0,21.0,538.0,20.0,36.0,720.0,457,0.6347222328186035,7,11.0,44.5888900756836,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,30,9.0,526.0,46.0,557.0,37.0,31.0,1147.0,862,0.7515257000923157,6,27.5,39.060157775878906,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,31,1.0,536.0,21.0,564.0,20.0,28.0,560.0,281,0.5017856955528259,6,11.0,44.25,20150921_131346,226,98.77526092529295,54,False
20150921_131346_image226.png,32,260.0,469.0,276.0,502.0,16.0,33.0,528.0,307,0.5814393758773804,4,268.0,182.16477966308597,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,33,124.0,575.0,153.0,616.0,29.0,41.0,1189.0,790,0.6644238829612732,7,138.5,72.31707000732422,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,34,152.0,667.0,195.0,707.0,43.0,40.0,1720.0,1217,0.7075581550598145,6,173.5,118.3366241455078,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,35,155.0,645.0,185.0,670.0,30.0,25.0,750.0,603,0.8040000200271606,8,170.0,105.04533386230467,20150921_131346,226,98.77526092529295,54,False
20150921_131346_image226.png,36,259.0,676.0,296.0,716.0,37.0,40.0,1480.0,1042,0.704054057598114,4,277.5,33.16486358642578,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,37,205.0,614.0,240.0,652.0,35.0,38.0,1330.0,807,0.606766939163208,10,222.5,64.88420867919922,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,38,272.0,731.0,321.0,776.0,49.0,45.0,2205.0,1691,0.7668934464454651,1,296.5,68.71746063232422,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,39,647.0,897.0,689.0,952.0,42.0,55.0,2310.0,1578,0.6831169128417969,3,52.0,57.652381896972656,20150921_131346,226,98.77526092529295,54,False
20150921_131346_image226.png,40,609.0,917.0,658.0,984.0,49.0,67.0,3283.0,2388,0.7273834943771362,3,86.5,45.41547393798828,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,41,511.0,579.0,556.0,617.0,45.0,38.0,1710.0,1168,0.6830409169197083,0,186.5,62.19122695922852,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,42,188.0,264.0,220.0,283.0,32.0,19.0,608.0,354,0.5822368264198303,5,204.0,141.50987243652344,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,43,143.0,278.0,166.0,294.0,23.0,16.0,368.0,213,0.5788043737411499,6,154.5,95.0434799194336,20150921_131346,226,98.77526092529295,54,False
20150921_131346_image226.png,44,93.0,298.0,115.0,318.0,22.0,20.0,440.0,298,0.6772727370262146,3,104.0,64.23863983154297,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,45,700.0,340.0,717.0,371.0,17.0,31.0,527.0,418,0.7931689023971558,4,11.5,46.45351028442383,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,46,199.0,459.0,228.0,500.0,29.0,41.0,1189.0,641,0.5391085147857666,5,213.5,72.05718994140625,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,47,54.0,482.0,85.0,515.0,31.0,33.0,1023.0,645,0.6304985284805298,8,69.5,131.03128051757812,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,48,54.0,467.0,68.0,485.0,14.0,18.0,252.0,198,0.7857142686843872,8,61.0,71.32539367675781,20150921_131346,226,98.77526092529295,54,False
20150921_131346_image226.png,49,98.0,633.0,133.0,665.0,35.0,32.0,1120.0,791,0.706250011920929,5,115.5,42.13482284545898,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,50,194.0,658.0,218.0,672.0,24.0,14.0,336.0,256,0.761904776096344,9,206.0,195.3601226806641,20150921_131346,226,98.77526092529295,54,False
20150921_131346_image226.png,51,232.0,922.0,256.0,964.0,24.0,42.0,1008.0,491,0.4871031641960144,1,244.0,66.85515594482422,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,52,239.0,967.0,273.0,1013.0,34.0,46.0,1564.0,935,0.5978260636329651,1,256.0,72.76598358154297,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,53,636.0,972.0,676.0,1003.0,40.0,31.0,1240.0,866,0.698387086391449,3,64.0,49.86532211303711,20150921_131346,226,98.77526092529295,54,True
20150921_131346_image226.png,54,613.0,977.0,634.0,1012.0,21.0,35.0,735.0,581,0.7904762029647827,3,96.5,60.123809814453125,20150921_131346,226,98.77526092529295,54,False
20150921_131346_image256.png,1,432.0,93.0,467.0,126.0,35.0,33.0,1155.0,851,0.7367965579032898,0,109.5,91.8190460205078,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,2,548.0,35.0,579.0,62.0,31.0,27.0,837.0,663,0.7921146750450134,2,48.5,91.01911926269533,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,3,549.0,1.0,585.0,39.0,36.0,38.0,1368.0,1025,0.7492690086364746,2,20.0,133.06797790527344,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,4,579.0,0.0,601.0,19.0,22.0,19.0,418.0,259,0.619617223739624,2,9.5,202.33253479003903,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,5,574.0,141.0,620.0,185.0,46.0,44.0,2024.0,1410,0.6966403126716614,3,123.0,162.95750427246094,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,6,522.0,179.0,564.0,222.0,42.0,43.0,1806.0,1258,0.6965669989585876,5,177.0,95.59967041015624,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,7,577.0,190.0,625.0,233.0,48.0,43.0,2064.0,1311,0.6351743936538696,5,119.0,130.74563598632812,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,8,599.0,246.0,632.0,276.0,33.0,30.0,990.0,599,0.6050505042076111,5,104.5,132.57373046875,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,9,545.0,239.0,584.0,283.0,39.0,44.0,1716.0,1290,0.751748263835907,4,155.5,109.77389526367188,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,10,517.0,261.0,550.0,294.0,33.0,33.0,1089.0,825,0.7575757503509521,4,186.5,121.57483673095705,20150921_131346,256,112.47460174560548,43,False
20150921_131346_image256.png,11,28.0,395.0,67.0,439.0,39.0,44.0,1716.0,1224,0.7132866978645325,0,47.5,188.38461303710935,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,12,1.0,515.0,24.0,554.0,23.0,39.0,897.0,635,0.7079152464866638,3,12.5,145.73355102539062,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,13,28.0,524.0,63.0,551.0,35.0,27.0,945.0,660,0.6984127163887024,3,45.5,159.87301635742188,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,14,403.0,321.0,449.0,357.0,46.0,36.0,1656.0,1226,0.740338146686554,2,294.0,185.58091735839844,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,15,405.0,354.0,451.0,400.0,46.0,46.0,2116.0,1619,0.7651228904724121,3,292.0,121.53450012207033,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,16,453.0,370.0,489.0,422.0,36.0,52.0,1872.0,1395,0.745192289352417,7,249.0,104.19497680664062,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,17,514.0,379.0,549.0,416.0,35.0,37.0,1295.0,923,0.7127413153648376,4,188.5,131.77142333984375,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,18,602.0,394.0,630.0,408.0,28.0,14.0,392.0,260,0.6632652878761292,2,104.0,84.375,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,19,657.0,353.0,698.0,398.0,41.0,45.0,1845.0,1316,0.713279128074646,1,42.5,145.2948455810547,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,20,382.0,428.0,424.0,463.0,42.0,35.0,1470.0,724,0.4925169944763183,5,317.0,110.82176971435548,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,21,442.0,456.0,477.0,493.0,35.0,37.0,1295.0,1018,0.7861003875732422,5,260.5,84.66563415527344,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,22,476.0,459.0,493.0,486.0,17.0,27.0,459.0,269,0.586056649684906,6,235.5,100.49237823486328,20150921_131346,256,112.47460174560548,43,False
20150921_131346_image256.png,23,508.0,425.0,531.0,458.0,23.0,33.0,759.0,545,0.7180500626564026,5,200.5,101.01317596435548,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,24,449.0,493.0,482.0,520.0,33.0,27.0,891.0,536,0.601571261882782,4,254.5,56.93153762817383,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,25,298.0,630.0,330.0,657.0,32.0,27.0,864.0,487,0.5636574029922485,0,314.0,73.84954071044922,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,26,69.0,622.0,101.0,657.0,32.0,35.0,1120.0,795,0.7098214030265808,4,85.0,129.49285888671875,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,27,13.0,594.0,47.0,634.0,34.0,40.0,1360.0,652,0.4794117510318756,6,30.0,74.78823852539062,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,28,1.0,582.0,32.0,606.0,31.0,24.0,744.0,619,0.8319892287254333,5,16.5,80.34677124023438,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,29,16.0,673.0,79.0,726.0,63.0,53.0,3339.0,2114,0.6331236958503723,4,47.5,86.61186218261719,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,30,63.0,731.0,82.0,754.0,19.0,23.0,437.0,235,0.5377574563026428,3,72.5,31.803203582763672,20150921_131346,256,112.47460174560548,43,False
20150921_131346_image256.png,31,48.0,782.0,95.0,824.0,47.0,42.0,1974.0,1501,0.7603849768638611,1,71.5,82.38753509521484,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,32,468.0,611.0,502.0,638.0,34.0,27.0,918.0,603,0.656862735748291,2,235.0,128.6481475830078,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,33,534.0,598.0,580.0,644.0,46.0,46.0,2116.0,1511,0.714083194732666,3,163.0,96.67627716064452,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,34,591.0,591.0,629.0,621.0,38.0,30.0,1140.0,770,0.6754385828971863,2,110.0,148.55877685546875,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,35,678.0,632.0,719.0,674.0,41.0,42.0,1722.0,1096,0.6364692449569702,2,21.5,103.14053344726562,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,36,635.0,672.0,646.0,698.0,11.0,26.0,286.0,146,0.5104895234107971,4,79.5,112.55944061279295,20150921_131346,256,112.47460174560548,43,False
20150921_131346_image256.png,37,465.0,668.0,523.0,713.0,58.0,45.0,2610.0,1646,0.6306513547897339,2,226.0,99.55862426757812,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,38,633.0,726.0,660.0,742.0,27.0,16.0,432.0,324,0.75,3,73.5,65.99768829345703,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,39,659.0,743.0,683.0,771.0,24.0,28.0,672.0,408,0.6071428656578064,2,49.0,83.19047546386719,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,40,358.0,913.0,429.0,992.0,71.0,79.0,5609.0,2677,0.4772686660289764,1,326.5,138.99215698242188,20150921_131346,256,112.47460174560548,43,False
20150921_131346_image256.png,41,469.0,967.0,521.0,1014.0,52.0,47.0,2444.0,1734,0.7094926238059998,0,225.0,110.34369659423828,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,42,335.0,982.0,375.0,1024.0,40.0,42.0,1680.0,961,0.5720238089561462,1,277.0,47.6398811340332,20150921_131346,256,112.47460174560548,43,True
20150921_131346_image256.png,43,0.0,657.0,14.0,693.0,14.0,36.0,504.0,291,0.5773809552192688,5,7.0,68.14881134033203,20150921_131346,256,112.47460174560548,43,False
20150921_131346_image26.png,1,334.0,53.0,366.0,90.0,32.0,37.0,1184.0,638,0.5388513803482056,4,71.5,145.54307556152344,20150921_131346,26,124.3578109741211,57,True
20150921_131346_image26.png,2,358.0,68.0,387.0,111.0,29.0,43.0,1247.0,874,0.7008821368217468,6,89.5,137.1459503173828,20150921_131346,26,124.3578109741211,57,False
20150921_131346_image26.png,3,341.0,93.0,368.0,120.0,27.0,27.0,729.0,470,0.6447187662124634,7,106.5,90.7942352294922,20150921_131346,26,124.3578109741211,57,False
20150921_131346_image26.png,4,311.0,103.0,339.0,136.0,28.0,33.0,924.0,731,0.7911255359649658,8,119.5,76.95346069335938,20150921_131346,26,124.3578109741211,57,True
